Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Humberside Police,19,13,0,3,9,15,3,0,7,3,0,1
2011-09,Humberside Police,18,4,0,3,4,18,4,0,7,1,1,1
2011-09,Humberside Police,31,4,0,4,7,15,9,6,8,5,0,1
2011-09,Humberside Police,30,7,0,3,7,11,11,1,6,3,3,2
2011-09,Humberside Police,37,4,0,1,1,5,1,2,3,1,1,1
2011-09,Humberside Police,36,2,0,4,13,13,8,1,4,1,4,0
2011-09,Humberside Police,35,6,0,3,3,6,6,4,3,2,5,2
2011-09,Humberside Police,34,3,0,3,7,15,2,3,4,1,6,2
2011-09,Humberside Police,33,2,0,2,6,7,4,0,6,3,1,3
2011-09,Humberside Police,55,4,0,3,14,15,7,3,8,2,1,1
2011-09,Humberside Police,74,33,1,21,11,34,27,3,18,1,1,4
2011-09,Humberside Police,32,4,0,3,13,39,20,3,15,2,2,3
2011-09,Humberside Police,57,28,1,10,17,42,10,6,21,6,4,3
2011-09,Humberside Police,50,28,0,12,20,46,17,33,27,4,10,2
