Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Staffordshire Police,IC40,8,0,0,11,20,8,0,2,1,0,2
2011-11,Staffordshire Police,FW40,5,0,11,4,12,3,3,3,7,1,8
2011-11,Staffordshire Police,FV20,5,1,2,6,11,3,1,4,0,2,1
2011-11,Staffordshire Police,IE90,6,0,3,15,28,16,2,4,2,3,2
2011-11,Staffordshire Police,IB20,16,0,4,3,13,8,0,13,7,0,1
2011-11,Staffordshire Police,IE60,1,0,3,13,13,12,3,2,0,1,0
2011-11,Staffordshire Police,FR20,6,0,5,2,9,2,0,5,0,2,0
2011-11,Staffordshire Police,FP20,2,0,2,3,8,7,0,2,2,0,1
2011-11,Staffordshire Police,IK90,4,1,3,9,15,12,6,24,2,2,1
2011-11,Staffordshire Police,FX20,2,0,4,0,4,2,0,0,0,0,0
2011-11,Staffordshire Police,IK10,4,0,2,3,21,9,0,6,0,1,0
2011-11,Staffordshire Police,FW30,13,0,16,27,58,24,10,14,11,8,5
2011-11,Staffordshire Police,IC50,3,1,0,6,25,13,1,9,6,2,1
2011-11,Staffordshire Police,FX80,10,0,10,19,26,19,4,9,0,0,6
2011-11,Staffordshire Police,IA10,4,0,3,1,7,2,0,2,2,1,1
2011-11,Staffordshire Police,IA00,6,0,14,14,40,24,14,21,4,5,1
2011-11,Staffordshire Police,IB10,1,0,0,10,14,1,0,9,0,0,2
2011-11,Staffordshire Police,FP70,2,0,3,7,5,2,0,2,1,0,0
2011-11,Staffordshire Police,FR30,4,0,2,1,2,4,0,4,0,0,0
2011-11,Staffordshire Police,IK30,3,0,0,9,16,13,0,6,0,3,1
2011-11,Staffordshire Police,IK20,6,0,3,12,23,18,1,3,3,0,0
2011-11,Staffordshire Police,FX30,5,0,2,5,16,8,2,4,0,0,0
2011-11,Staffordshire Police,FM60,1,0,1,10,16,3,1,6,0,0,1
2011-11,Staffordshire Police,FW20,3,1,4,3,9,9,1,4,0,0,0
2011-11,Staffordshire Police,IB00,12,0,7,26,58,20,4,12,1,1,7
2011-11,Staffordshire Police,FP80,1,0,6,4,7,3,0,9,4,0,1
2011-11,Staffordshire Police,IKC0,7,0,4,6,5,2,6,1,0,0,1
2011-11,Staffordshire Police,FV10,1,0,3,4,6,2,0,3,0,0,0
2011-11,Staffordshire Police,FP00,6,0,1,7,6,7,1,4,0,1,0
2011-11,Staffordshire Police,FM80,9,0,3,2,12,2,1,7,2,1,0
2011-11,Staffordshire Police,FV40,13,0,12,22,42,18,24,24,6,8,9
2011-11,Staffordshire Police,IA40,4,0,1,9,13,5,1,9,2,1,2
2011-11,Staffordshire Police,FR40,4,0,5,1,5,5,0,4,1,1,1
2011-11,Staffordshire Police,FM10,11,2,2,22,58,16,7,14,4,5,5
2011-11,Staffordshire Police,IE00,20,2,16,103,77,30,71,45,6,22,16
2011-11,Staffordshire Police,FX00,8,2,3,4,26,12,1,12,3,0,2
2011-11,Staffordshire Police,IE10,6,1,12,14,23,16,7,9,3,1,2
2011-11,Staffordshire Police,IB70,1,0,3,3,10,5,1,5,1,0,2
2011-11,Staffordshire Police,FP30,7,2,12,20,43,20,21,20,9,10,6
2011-11,Staffordshire Police,IC70,12,1,7,29,34,8,3,21,6,6,5
2011-11,Staffordshire Police,FX60,12,0,9,12,14,8,1,11,4,1,7
2011-11,Staffordshire Police,IKB0,3,0,15,12,21,10,19,11,5,2,1
2011-11,Staffordshire Police,FW10,7,0,1,10,12,15,1,8,4,1,0
2011-11,Staffordshire Police,FP10,28,1,18,21,46,26,5,19,12,5,1
2011-11,Staffordshire Police,FM20,15,0,4,14,44,13,1,10,4,2,3
2011-11,Staffordshire Police,IC80,5,1,5,6,13,8,1,3,3,1,0
2011-11,Staffordshire Police,FV50,21,0,1,14,39,17,3,16,1,4,7
2011-11,Staffordshire Police,FR50,5,1,3,6,8,4,0,10,0,0,1
2011-11,Staffordshire Police,IE70,5,1,9,13,23,9,1,9,3,3,2
2011-11,Staffordshire Police,IK40,3,0,2,5,18,16,1,2,2,2,3
2011-11,Staffordshire Police,FX10,1,0,4,3,6,5,1,7,0,0,0
2011-11,Staffordshire Police,IA20,6,0,3,14,38,15,0,9,4,5,1
2011-11,Staffordshire Police,IB60,5,1,4,39,55,21,18,31,12,19,7
2011-11,Staffordshire Police,FW00,11,0,5,22,17,8,31,18,6,13,3
2011-11,Staffordshire Police,FX70,3,0,5,7,15,6,2,4,3,1,6
2011-11,Staffordshire Police,FR60,4,0,9,11,19,8,2,3,1,0,2
2011-11,Staffordshire Police,FV60,13,1,2,17,49,15,5,10,4,2,0
2011-11,Staffordshire Police,IC00,6,0,4,19,31,17,1,4,1,0,1
2011-11,Staffordshire Police,IKF0,7,1,3,23,43,17,3,12,1,2,5
2011-11,Staffordshire Police,FP60,2,0,2,0,6,0,0,1,1,1,4
2011-11,Staffordshire Police,IK50,6,2,2,12,19,4,4,6,2,1,1
2011-11,Staffordshire Police,FM30,4,0,3,4,4,4,0,3,0,0,3
2011-11,Staffordshire Police,IA50,0,0,3,5,20,9,0,3,2,0,1
2011-11,Staffordshire Police,FX40,9,0,4,5,11,3,0,5,0,2,1
2011-11,Staffordshire Police,FM50,4,0,4,1,7,0,0,9,0,0,2
2011-11,Staffordshire Police,IB50,10,0,4,12,77,25,4,26,2,6,2
2011-11,Staffordshire Police,FR70,3,0,1,4,11,6,3,2,2,3,3
2011-11,Staffordshire Police,IC60,4,1,4,8,20,10,0,4,1,0,1
2011-11,Staffordshire Police,IE30,5,1,3,22,25,10,4,9,2,3,3
2011-11,Staffordshire Police,IC10,9,2,3,9,29,11,0,5,0,3,2
2011-11,Staffordshire Police,IK60,6,0,1,8,13,3,0,3,1,1,0
2011-11,Staffordshire Police,IC90,2,0,4,3,18,9,1,3,1,0,1
2011-11,Staffordshire Police,IKA0,3,0,2,2,9,2,1,2,0,0,1
2011-11,Staffordshire Police,IE40,8,0,8,7,14,7,4,5,2,1,0
2011-11,Staffordshire Police,IE50,6,0,8,13,17,14,8,16,2,2,3
2011-11,Staffordshire Police,FV00,0,0,4,10,23,7,0,2,3,2,2
2011-11,Staffordshire Police,IKE0,5,2,5,10,21,15,1,6,4,0,3
2011-11,Staffordshire Police,IB40,11,0,14,24,38,16,12,17,2,2,7
2011-11,Staffordshire Police,FM40,7,0,3,5,3,6,0,6,0,0,0
2011-11,Staffordshire Police,IC20,9,0,3,13,34,17,10,8,2,4,1
2011-11,Staffordshire Police,FR80,13,0,6,0,10,5,4,5,2,0,2
2011-11,Staffordshire Police,FV70,1,0,0,7,9,3,1,4,0,0,0
2011-11,Staffordshire Police,IK70,3,0,1,14,8,10,0,4,3,1,1
2011-11,Staffordshire Police,FP40,6,0,2,15,40,17,1,8,0,2,2
2011-11,Staffordshire Police,FR00,13,4,10,22,31,30,23,13,5,9,8
2011-11,Staffordshire Police,IA60,7,0,2,10,11,6,0,13,3,2,0
2011-11,Staffordshire Police,ICA0,8,2,5,15,49,21,5,6,5,4,2
2011-11,Staffordshire Police,FM00,17,1,2,33,51,24,38,29,9,10,8
2011-11,Staffordshire Police,FV30,2,0,2,2,8,6,3,8,1,1,8
2011-11,Staffordshire Police,IA30,2,0,1,18,25,11,4,6,1,2,0
2011-11,Staffordshire Police,IC30,2,0,4,16,26,7,3,4,0,1,5
2011-11,Staffordshire Police,IE20,7,0,6,15,14,8,0,7,4,0,1
2011-11,Staffordshire Police,FM70,4,1,1,9,44,17,5,8,4,4,7
2011-11,Staffordshire Police,IE80,2,0,0,5,11,2,0,0,0,0,0
2011-11,Staffordshire Police,IB30,5,0,4,10,62,25,3,8,1,2,1
2011-11,Staffordshire Police,FR10,9,0,2,1,8,2,3,4,0,1,3
2011-11,Staffordshire Police,IK80,1,0,1,0,4,1,3,4,0,0,3
2011-11,Staffordshire Police,FP50,1,0,2,7,12,7,7,5,2,3,0
2011-11,Staffordshire Police,IKD0,2,0,5,3,11,11,1,2,0,1,1
2011-11,Staffordshire Police,IK00,3,0,3,12,23,17,3,8,0,1,0
2011-11,Staffordshire Police,FX50,7,1,3,6,15,3,3,7,0,1,2
