Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Staffordshire Police,IC40,1,0,2,7,10,3,0,1,2,1,1
2011-12,Staffordshire Police,FW40,9,0,4,5,19,10,1,5,10,1,9
2011-12,Staffordshire Police,FV20,7,0,1,10,15,7,1,7,2,2,4
2011-12,Staffordshire Police,IE90,2,0,2,13,20,4,2,11,3,0,1
2011-12,Staffordshire Police,IB20,9,0,1,16,11,7,1,9,2,3,1
2011-12,Staffordshire Police,IE60,2,1,0,4,13,12,1,2,1,1,1
2011-12,Staffordshire Police,FR20,4,0,2,4,1,5,0,9,1,1,0
2011-12,Staffordshire Police,FP20,3,0,1,3,5,3,0,1,1,0,3
2011-12,Staffordshire Police,IK90,3,0,3,6,21,13,2,3,0,0,2
2011-12,Staffordshire Police,FX20,2,0,2,0,0,1,1,0,0,0,0
2011-12,Staffordshire Police,IK10,2,1,2,4,9,1,0,1,0,1,0
2011-12,Staffordshire Police,FW30,5,0,17,23,64,30,5,13,5,4,5
2011-12,Staffordshire Police,IC50,0,0,1,1,17,8,0,5,1,2,1
2011-12,Staffordshire Police,FX80,17,0,7,13,18,15,3,5,4,4,5
2011-12,Staffordshire Police,IA10,3,0,0,4,4,3,0,3,0,0,3
2011-12,Staffordshire Police,IA00,9,0,7,14,56,11,7,10,4,1,7
2011-12,Staffordshire Police,IB10,1,0,4,2,15,7,2,5,0,0,1
2011-12,Staffordshire Police,FP70,2,0,1,7,4,0,0,5,2,1,0
2011-12,Staffordshire Police,FR30,2,0,1,1,2,1,0,2,0,0,1
2011-12,Staffordshire Police,IK30,1,0,2,8,13,11,0,3,3,1,0
2011-12,Staffordshire Police,IK20,3,1,2,13,17,13,2,3,1,0,1
2011-12,Staffordshire Police,FX30,2,0,5,3,13,2,0,2,1,2,2
2011-12,Staffordshire Police,FM60,4,1,1,9,11,3,0,0,5,1,6
2011-12,Staffordshire Police,FW20,2,1,2,2,5,5,3,2,2,3,2
2011-12,Staffordshire Police,IB00,6,0,7,17,55,12,5,11,2,1,7
2011-12,Staffordshire Police,FP80,6,0,2,6,3,4,0,12,2,2,2
2011-12,Staffordshire Police,IKC0,2,0,2,3,11,4,2,1,1,1,0
2011-12,Staffordshire Police,FV10,1,0,1,2,2,2,0,3,1,0,0
2011-12,Staffordshire Police,FP00,4,0,2,5,4,4,1,1,1,0,1
2011-12,Staffordshire Police,FM80,9,0,3,7,5,5,0,2,1,0,3
2011-12,Staffordshire Police,FV40,10,0,5,22,39,22,14,17,2,5,8
2011-12,Staffordshire Police,IA40,1,0,1,1,6,5,0,3,4,0,0
2011-12,Staffordshire Police,FR40,4,0,6,1,4,1,2,2,2,0,1
2011-12,Staffordshire Police,FM10,12,2,2,28,41,25,6,7,11,4,4
2011-12,Staffordshire Police,IE00,7,2,12,74,56,24,74,57,14,28,15
2011-12,Staffordshire Police,FX00,2,1,4,4,17,6,0,9,3,2,1
2011-12,Staffordshire Police,IE10,3,2,8,19,38,15,3,6,1,1,3
2011-12,Staffordshire Police,IB70,0,0,0,5,10,4,4,2,3,0,0
2011-12,Staffordshire Police,FP30,8,1,8,27,34,9,32,20,12,15,4
2011-12,Staffordshire Police,IC70,11,1,9,18,33,12,2,13,8,3,6
2011-12,Staffordshire Police,FX60,7,1,4,7,9,9,0,10,4,0,5
2011-12,Staffordshire Police,IKB0,1,0,5,9,19,9,19,3,2,4,1
2011-12,Staffordshire Police,FW10,11,0,2,17,16,5,2,2,7,0,0
2011-12,Staffordshire Police,FP10,25,0,10,26,38,29,3,16,12,3,5
2011-12,Staffordshire Police,FM20,9,0,3,13,21,44,2,13,5,0,4
2011-12,Staffordshire Police,IC80,3,1,12,10,16,9,0,8,1,2,3
2011-12,Staffordshire Police,FV50,39,0,3,21,37,20,2,8,2,4,7
2011-12,Staffordshire Police,FR50,1,0,6,4,10,2,0,12,0,0,4
2011-12,Staffordshire Police,IE70,4,1,1,12,8,8,0,7,6,1,1
2011-12,Staffordshire Police,IK40,4,0,1,1,9,10,0,0,2,1,2
2011-12,Staffordshire Police,FX10,4,0,1,4,7,1,2,1,0,0,0
2011-12,Staffordshire Police,IA20,7,0,0,14,25,12,3,11,4,3,9
2011-12,Staffordshire Police,IB60,10,2,5,25,54,10,15,22,21,13,9
2011-12,Staffordshire Police,FW00,6,0,7,21,24,7,28,17,15,8,5
2011-12,Staffordshire Police,FX70,7,0,7,4,26,3,1,7,3,0,5
2011-12,Staffordshire Police,FR60,3,1,6,9,21,7,2,1,1,1,2
2011-12,Staffordshire Police,FV60,4,0,5,27,39,19,12,15,1,2,3
2011-12,Staffordshire Police,IC00,0,0,3,8,24,5,0,0,4,0,1
2011-12,Staffordshire Police,IKF0,6,0,0,31,55,19,2,8,3,2,4
2011-12,Staffordshire Police,FP60,0,0,1,6,8,2,0,4,1,0,4
2011-12,Staffordshire Police,IK50,4,0,2,5,14,4,0,2,0,0,0
2011-12,Staffordshire Police,FM30,2,0,0,1,7,4,0,2,1,1,3
2011-12,Staffordshire Police,IA50,2,0,1,6,7,7,0,2,5,0,1
2011-12,Staffordshire Police,FX40,13,1,1,7,12,9,1,5,0,1,1
2011-12,Staffordshire Police,FM50,8,0,4,1,5,5,2,7,1,1,6
2011-12,Staffordshire Police,IB50,10,0,4,19,47,19,2,6,3,3,6
2011-12,Staffordshire Police,FR70,3,0,3,7,6,3,3,2,2,2,7
2011-12,Staffordshire Police,IC60,8,1,1,12,20,9,1,2,1,1,1
2011-12,Staffordshire Police,IE30,9,1,1,10,27,7,5,12,3,2,2
2011-12,Staffordshire Police,IC10,5,1,4,10,14,11,1,2,1,0,2
2011-12,Staffordshire Police,IK60,2,0,2,5,11,5,0,0,1,1,1
2011-12,Staffordshire Police,IC90,2,0,2,5,16,3,0,3,2,5,2
2011-12,Staffordshire Police,IKA0,2,0,1,1,9,2,1,1,0,0,0
2011-12,Staffordshire Police,IE40,3,1,8,4,18,0,1,5,3,1,2
2011-12,Staffordshire Police,IE50,8,0,3,17,21,6,5,9,6,4,2
2011-12,Staffordshire Police,FV00,3,2,2,4,13,7,1,2,3,1,2
2011-12,Staffordshire Police,IKE0,4,1,1,10,10,12,0,3,2,0,1
2011-12,Staffordshire Police,IB40,4,0,14,10,50,17,2,8,6,3,4
2011-12,Staffordshire Police,FM40,3,0,2,2,3,4,0,7,0,0,1
2011-12,Staffordshire Police,IC20,4,0,6,8,19,11,5,9,4,3,5
2011-12,Staffordshire Police,FR80,8,0,4,4,3,4,6,9,1,0,2
2011-12,Staffordshire Police,FV70,2,0,0,4,4,2,0,1,0,0,0
2011-12,Staffordshire Police,IK70,3,0,2,11,20,9,1,3,3,0,0
2011-12,Staffordshire Police,FP40,13,0,3,18,29,11,0,3,1,2,2
2011-12,Staffordshire Police,FR00,10,1,5,22,23,10,10,20,8,7,11
2011-12,Staffordshire Police,IA60,4,0,5,12,9,11,0,4,3,2,1
2011-12,Staffordshire Police,ICA0,6,0,3,8,43,12,1,6,4,1,4
2011-12,Staffordshire Police,FM00,15,0,6,44,50,27,17,23,13,18,8
2011-12,Staffordshire Police,FV30,7,0,2,2,7,5,3,8,2,0,7
2011-12,Staffordshire Police,IA30,4,1,0,8,21,8,0,3,0,0,0
2011-12,Staffordshire Police,IC30,1,0,3,11,28,9,2,6,4,1,3
2011-12,Staffordshire Police,IE20,5,0,4,10,19,7,0,4,0,2,0
2011-12,Staffordshire Police,FM70,4,1,2,15,22,10,4,13,2,2,2
2011-12,Staffordshire Police,IE80,0,0,0,5,22,8,1,0,0,0,0
2011-12,Staffordshire Police,IB30,2,0,6,16,40,11,2,6,2,0,1
2011-12,Staffordshire Police,FR10,4,0,3,3,5,8,3,5,2,0,4
2011-12,Staffordshire Police,IK80,0,0,0,0,7,1,3,3,0,0,1
2011-12,Staffordshire Police,FP50,3,0,3,10,4,8,1,4,3,1,4
2011-12,Staffordshire Police,IKD0,0,0,0,11,13,9,0,3,0,0,2
2011-12,Staffordshire Police,IK00,2,0,2,8,12,9,1,6,2,2,0
2011-12,Staffordshire Police,FX50,4,0,0,1,7,3,0,0,3,0,2
