Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Hampshire Constabulary,2LE11,1,0,2,5,8,1,1,1,1,1,1
2011-11,Hampshire Constabulary,2LE10,0,0,1,2,5,6,0,3,2,0,2
2011-11,Hampshire Constabulary,2LE12,4,0,1,9,30,8,3,3,1,0,0
2011-11,Hampshire Constabulary,4PS02,20,2,11,35,104,16,16,20,6,9,4
2011-11,Hampshire Constabulary,4PS03,15,0,8,18,60,19,8,27,1,5,2
2011-11,Hampshire Constabulary,4PS01,10,1,18,19,58,5,18,24,6,13,1
2011-11,Hampshire Constabulary,4PS04,14,0,9,24,63,18,0,13,6,4,3
2011-11,Hampshire Constabulary,3BW03,6,0,3,0,10,0,0,2,0,0,1
2011-11,Hampshire Constabulary,3BW02,2,0,1,2,4,0,0,4,0,0,0
2011-11,Hampshire Constabulary,3BW01,12,0,3,1,10,1,1,5,0,1,1
2011-11,Hampshire Constabulary,3BW07,1,0,0,3,5,1,0,2,1,0,0
2011-11,Hampshire Constabulary,3BW06,7,0,2,1,8,1,0,4,5,3,1
2011-11,Hampshire Constabulary,3BW05,3,0,2,5,12,0,0,5,0,0,0
2011-11,Hampshire Constabulary,3BW04,2,0,0,1,8,3,0,1,0,0,0
2011-11,Hampshire Constabulary,3BW09,5,0,2,5,4,0,0,4,0,1,0
2011-11,Hampshire Constabulary,3BW08,9,0,2,4,27,9,3,4,0,2,3
2011-11,Hampshire Constabulary,6TR04,4,1,2,0,5,0,0,0,0,0,0
2011-11,Hampshire Constabulary,6NL13,8,0,1,4,10,2,1,5,0,0,2
2011-11,Hampshire Constabulary,6EE08,5,0,2,7,15,6,2,5,2,3,0
2011-11,Hampshire Constabulary,4PF05,6,0,3,10,35,13,12,14,1,4,4
2011-11,Hampshire Constabulary,4PF04,8,0,11,26,77,24,5,24,4,11,2
2011-11,Hampshire Constabulary,4PF03,12,0,4,17,62,21,13,22,5,2,2
2011-11,Hampshire Constabulary,4PF02,13,0,6,39,74,31,19,23,1,6,4
2011-11,Hampshire Constabulary,4PF01,6,2,7,17,48,12,2,19,2,8,2
2011-11,Hampshire Constabulary,6TR01,6,0,1,16,19,3,9,6,1,2,3
2011-11,Hampshire Constabulary,2LE06,0,0,0,0,2,0,1,2,1,0,0
2011-11,Hampshire Constabulary,2LE07,4,0,0,23,64,13,6,10,1,8,1
2011-11,Hampshire Constabulary,2LE04,1,0,3,2,7,3,0,4,0,0,3
2011-11,Hampshire Constabulary,2LE05,2,0,0,6,11,4,6,2,3,1,0
2011-11,Hampshire Constabulary,2LE02,1,0,1,12,16,8,0,3,0,1,1
2011-11,Hampshire Constabulary,2LE03,4,0,3,18,31,15,3,6,7,1,0
2011-11,Hampshire Constabulary,2LE01,3,0,4,15,37,6,13,9,4,4,2
2011-11,Hampshire Constabulary,2LE08,1,1,1,5,30,10,0,2,1,0,0
2011-11,Hampshire Constabulary,2LE09,1,0,1,8,31,22,4,2,2,1,0
2011-11,Hampshire Constabulary,2LW11,1,0,2,3,26,8,3,8,4,3,1
2011-11,Hampshire Constabulary,2LW10,0,0,0,2,4,5,0,0,1,0,1
2011-11,Hampshire Constabulary,3BB08,4,0,3,2,14,3,0,0,0,0,0
2011-11,Hampshire Constabulary,3BB09,3,0,4,11,33,8,0,8,2,0,2
2011-11,Hampshire Constabulary,6EE02,1,0,2,5,29,10,1,3,0,2,0
2011-11,Hampshire Constabulary,6TA08,3,0,1,0,1,0,0,0,0,0,0
2011-11,Hampshire Constabulary,6TR03,5,0,4,1,32,3,3,5,0,4,0
2011-11,Hampshire Constabulary,5YN02,26,1,18,30,106,48,12,23,12,8,9
2011-11,Hampshire Constabulary,3OL03,3,0,2,2,2,1,0,7,2,0,0
2011-11,Hampshire Constabulary,3OL02,4,0,0,0,2,2,0,2,0,0,1
2011-11,Hampshire Constabulary,3OL01,4,0,4,17,70,18,7,13,5,3,2
2011-11,Hampshire Constabulary,3OL05,4,0,1,1,6,5,0,2,1,1,2
2011-11,Hampshire Constabulary,3OL04,1,0,0,1,2,0,0,3,0,0,1
2011-11,Hampshire Constabulary,1FP02,0,0,3,3,14,8,0,3,1,1,0
2011-11,Hampshire Constabulary,1FP03,2,0,6,1,8,1,0,5,0,0,0
2011-11,Hampshire Constabulary,2LW06,0,0,2,8,31,12,1,1,2,0,0
2011-11,Hampshire Constabulary,1FP01,1,0,3,7,15,19,1,5,0,2,3
2011-11,Hampshire Constabulary,1FP06,3,0,1,3,11,6,1,5,0,1,1
2011-11,Hampshire Constabulary,1FP07,0,0,1,1,14,4,0,4,0,0,1
2011-11,Hampshire Constabulary,1FP04,0,0,2,2,9,11,2,3,2,2,3
2011-11,Hampshire Constabulary,1FP05,1,0,0,4,7,1,0,1,1,0,0
2011-11,Hampshire Constabulary,1FF08,3,1,2,2,8,4,5,2,0,1,2
2011-11,Hampshire Constabulary,1FP08,4,0,1,3,11,1,2,8,4,1,0
2011-11,Hampshire Constabulary,2LW08,1,0,3,7,21,8,0,2,1,3,1
2011-11,Hampshire Constabulary,2LW09,1,0,1,0,5,1,0,2,1,0,4
2011-11,Hampshire Constabulary,1FF09,2,0,0,9,22,10,7,2,1,2,0
2011-11,Hampshire Constabulary,3OW08,1,0,5,0,5,2,0,2,1,2,0
2011-11,Hampshire Constabulary,6TA09,1,0,1,1,4,1,0,1,0,1,1
2011-11,Hampshire Constabulary,6TR02,5,0,0,8,36,6,4,4,0,0,1
2011-11,Hampshire Constabulary,3OW01,9,0,7,7,64,8,9,3,2,9,4
2011-11,Hampshire Constabulary,3OW02,1,0,1,4,7,1,1,1,1,1,0
2011-11,Hampshire Constabulary,3OW03,0,0,0,2,1,0,0,0,0,0,0
2011-11,Hampshire Constabulary,3OW04,6,0,5,4,16,7,1,4,4,4,1
2011-11,Hampshire Constabulary,3OW05,15,0,4,3,17,5,0,5,2,0,3
2011-11,Hampshire Constabulary,3OW06,5,0,1,4,10,10,0,5,0,2,1
2011-11,Hampshire Constabulary,3OW07,9,0,10,15,31,11,6,22,3,4,6
2011-11,Hampshire Constabulary,6EH01,7,0,9,5,16,10,2,3,1,1,1
2011-11,Hampshire Constabulary,6EH02,9,1,5,9,28,17,19,14,3,3,11
2011-11,Hampshire Constabulary,6EH03,7,0,1,2,8,1,2,2,0,1,2
2011-11,Hampshire Constabulary,6EH04,6,0,9,8,14,1,9,8,1,5,1
2011-11,Hampshire Constabulary,6EH05,6,0,2,8,12,8,4,13,1,3,1
2011-11,Hampshire Constabulary,6EH06,10,0,3,3,22,6,5,9,2,3,4
2011-11,Hampshire Constabulary,5SP03,15,0,13,9,49,8,8,28,1,11,1
2011-11,Hampshire Constabulary,5SP02,9,2,4,13,40,10,0,19,1,5,6
2011-11,Hampshire Constabulary,6TA03,3,2,3,17,37,10,1,5,0,2,3
2011-11,Hampshire Constabulary,3RA05,3,1,2,6,12,4,2,4,3,0,0
2011-11,Hampshire Constabulary,3RA04,4,0,0,3,7,4,0,4,2,1,0
2011-11,Hampshire Constabulary,3RA06,3,0,1,3,9,2,0,2,0,0,3
2011-11,Hampshire Constabulary,3RA01,7,0,6,21,44,14,21,17,6,8,1
2011-11,Hampshire Constabulary,3RA03,4,0,1,16,18,9,0,1,2,1,0
2011-11,Hampshire Constabulary,3RA02,5,1,1,10,15,4,6,6,3,2,1
2011-11,Hampshire Constabulary,4PC02,3,0,6,20,30,8,7,26,4,4,5
2011-11,Hampshire Constabulary,6TA02,0,0,0,0,0,3,0,0,1,0,0
2011-11,Hampshire Constabulary,4PC03,14,3,12,23,83,27,23,31,6,8,5
2011-11,Hampshire Constabulary,1JW01,6,0,6,17,67,18,5,8,3,3,4
